Month,CostCenterID,Department,BusinessUnit,Region,Version,PeriodStatus,SourceSystem,AccountKey,AmountTRY
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,288940.97
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,103526.11
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,362767.23
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,161025.59
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2955196.4
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,546711.33
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,4866501.49
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,499764.53
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,1332467.55
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,278438.1
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,137605.32
2026-04-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,215277.78
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,3050525.57
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,564347.23
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,4301091.42
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,301613.96
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1030905.26
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,244819.88
2026-04-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,441666.67
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2674736.14
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,494826.19
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,760484.33
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,1540880.54
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1649813.54
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,368770.28
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,175000.0
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6800,453035.52
2026-04-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6900,2404130.11
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A4000,31685683.07
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,11850445.47
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,855513.44
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,918884.81
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2263025.73
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,418659.76
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,1520912.79
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,538301.83
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,257094.45
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,129541.01
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,76212.31
2026-05-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,45131.93
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A4000,20973043.35
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5000,8263379.08
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5010,650164.34
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5020,650164.34
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6000,1901052.17
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6010,351694.65
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6100,1006706.08
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6200,368223.04
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6300,155745.86
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6400,78209.26
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6500,43874.06
2026-05-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6600,25901.99
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A4000,12626733.25
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5000,5227467.57
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5010,643963.4
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5020,429308.93
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6000,1132894.4
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6010,209585.46
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6100,606083.2
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6200,214351.5
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6300,96433.04
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6400,49888.28
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6500,26557.13
2026-05-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6600,15822.06
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,23636286.84
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,10730874.22
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,449089.45
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,567270.88
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2844670.39
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,526264.02
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,462550.58
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,434427.75
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,347214.87
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,435729.09
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,92074.4
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,60405.26
2026-05-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,103333.33
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,16691240.53
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,7744735.61
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,283751.09
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,433972.25
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2066841.58
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,382365.69
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,324194.89
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,300055.85
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,271545.59
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,348152.35
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,73550.26
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,48515.0
2026-05-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,130000.0
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A4020,20021956.44
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,11292383.43
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,180197.61
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,280307.39
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1450657.49
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,268371.64
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,380417.17
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,193504.33
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,146509.32
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,70772.04
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,37548.76
2026-05-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,22686.62
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A4020,16001222.48
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5000,9344713.93
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5010,176013.45
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5020,272020.78
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6000,1044473.35
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6010,193227.57
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6100,304023.23
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6200,160395.04
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6300,116677.63
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6400,56541.2
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6500,30665.44
2026-05-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6600,20173.16
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A4030,8480489.0
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,1730019.76
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,203531.74
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,144168.31
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1878946.84
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,347605.17
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,438980.19
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,76702.57
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,856794.95
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,91784.59
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,51771.41
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,29774.41
2026-05-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,200000.0
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2126249.49
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,393356.16
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6100,4476779.6
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,286232.52
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,103495.84
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,390562.58
2026-05-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,194828.95
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2955196.4
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,546711.33
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,5008132.31
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,494783.58
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,1347936.6
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,291531.28
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,140530.0
2026-05-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,215277.78
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,3050525.57
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,564347.23
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,4511861.14
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,304135.35
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1067096.05
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,215166.62
2026-05-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,441666.67
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2674736.14
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,494826.19
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,733557.16
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,1532292.69
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1653921.97
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,371303.94
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,175000.0
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6800,453035.52
2026-05-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6900,2581610.0
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A4000,32398530.4
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,12117050.37
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,874760.32
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,939557.38
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2263025.73
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,418659.76
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,1555129.46
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,545284.27
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,249828.2
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,131074.77
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,68970.63
2026-06-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,43536.5
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A4000,22071056.16
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5000,8695996.13
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5010,684202.74
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5020,684202.74
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6000,1901052.17
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6010,351694.65
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6100,1059410.7
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6200,383542.71
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6300,158531.89
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6400,79369.46
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6500,41873.42
2026-06-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6600,25732.74
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A4000,13217001.09
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5000,5471838.45
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5010,674067.06
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5020,449378.04
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6000,1132894.4
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6010,209585.46
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6100,634416.05
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6200,224437.45
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6300,103461.6
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6400,51283.19
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6500,25940.44
2026-06-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6600,16618.58
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,25008086.36
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,11353671.21
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,475153.64
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,600194.07
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2844670.39
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,526264.02
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,479655.68
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,437000.07
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,347088.54
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,442252.28
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,88120.52
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,54257.36
2026-06-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,103333.33
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,17746103.7
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,8234192.12
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,301683.76
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,461398.7
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2066841.58
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,382365.69
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,343027.21
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,313605.67
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,275780.87
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,347127.77
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,77458.38
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,42918.12
2026-06-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,130000.0
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A4020,19083899.66
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,10763319.41
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,171755.1
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,267174.6
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1450657.49
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,268371.64
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,362594.09
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,192696.47
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,141692.81
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,71716.88
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,39877.82
2026-06-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,24057.04
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A4020,15980462.22
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5000,9332589.94
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5010,175785.08
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5020,271667.86
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6000,1044473.35
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6010,193227.57
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6100,305903.17
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6200,160743.15
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6300,117876.65
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6400,56979.64
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6500,29930.9
2026-06-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6600,19681.24
2026-06-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A4030,8711995.53
2026-06-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,1777247.09
