Month,Department,COGSTRY,DepreciationTRY,InterestTRY,OperatingExpenseTRY,RevenueTRY,TaxTRY,GrossProfitTRY,EBITDATRY,EBITTRY,EBTTRY,NetIncomeTRY,GrossMarginPct,EBITDAMarginPct,NetIncomeMarginPct,Version,Year,MonthKey
2026-05-01,Customer Success,2077719.81,200000.0,0.0,3772360.13,8480489.0,0.0,6402769.1899999995,2630409.0599999996,2430409.0599999996,2430409.0599999996,2430409.0599999996,0.7549999994104113,0.3101718615518515,0.2865883158388626,Budget,2026,2026-05
2026-05-01,Finance & Corporate,0.0,175000.0,453035.52,7460638.09,0.0,2581610.0,0.0,-7460638.09,-7635638.09,-8088673.609999999,-10670283.61,,,,Budget,2026,2026-05
2026-05-01,Marketing,0.0,0.0,0.0,7971505.14,0.0,0.0,0.0,-7971505.14,-7971505.14,-7971505.14,-7971505.14,,,,Budget,2026,2026-05
2026-05-01,Operations,0.0,215277.78,0.0,10784821.5,0.0,0.0,0.0,-10784821.5,-11000099.28,-11000099.28,-11000099.28,,,,Budget,2026,2026-05
2026-05-01,Sales,71244621.47,233333.33000000002,0.0,25047103.55,141636165.96,0.0,70391544.49000001,45344440.94000001,45111107.610000014,45111107.610000014,45111107.610000014,0.496988491695543,0.32014733407007007,0.3184999205834194,Budget,2026,2026-05
2026-05-01,Technology,0.0,441666.67,0.0,9713131.959999999,0.0,0.0,0.0,-9713131.959999999,-10154798.629999999,-10154798.629999999,-10154798.629999999,,,,Budget,2026,2026-05
2026-06-01,Customer Success,2134438.9,200000.0,0.0,3780124.5500000003,8711995.53,0.0,6577556.629999999,2797432.0799999987,2597432.0799999987,2597432.0799999987,2597432.0799999987,0.7550000005567036,0.3211011840360757,0.29814433111859034,Budget,2026,2026-06
2026-06-01,Finance & Corporate,0.0,175000.0,453035.52,7650894.6,0.0,2963976.6,0.0,-7650894.6,-7825894.6,-8278930.119999999,-11242906.719999999,,,,Budget,2026,2026-06
2026-06-01,Marketing,0.0,0.0,0.0,8144542.340000001,0.0,0.0,0.0,-8144542.340000001,-8144542.340000001,-8144542.340000001,-8144542.340000001,,,,Budget,2026,2026-06
2026-06-01,Operations,0.0,215277.78,0.0,10828303.84,0.0,0.0,0.0,-10828303.84,-11043581.62,-11043581.62,-11043581.62,,,,Budget,2026,2026-06
2026-06-01,Sales,72999638.72,233333.33000000002,0.0,25224268.29,145505139.59,0.0,72505500.87,47281232.580000006,47047899.25000001,47047899.25000001,47047899.25000001,0.4983019917667776,0.3249454466916264,0.32334183783865067,Budget,2026,2026-06
2026-06-01,Technology,0.0,441666.67,0.0,9880704.17,0.0,0.0,0.0,-9880704.17,-10322370.84,-10322370.84,-10322370.84,,,,Budget,2026,2026-06
2026-07-01,Customer Success,2178035.2399999998,200000.0,0.0,3759705.16,8889939.76,0.0,6711904.52,2952199.3599999994,2752199.3599999994,2752199.3599999994,2752199.3599999994,0.755000000134984,0.3320831681316139,0.30958582783467586,Budget,2026,2026-07
2026-07-01,Finance & Corporate,0.0,175000.0,453035.52,7503621.19,0.0,2123417.53,0.0,-7503621.19,-7678621.19,-8131656.710000001,-10255074.24,,,,Budget,2026,2026-07
2026-07-01,Marketing,0.0,0.0,0.0,7950999.62,0.0,0.0,0.0,-7950999.62,-7950999.62,-7950999.62,-7950999.62,,,,Budget,2026,2026-07
2026-07-01,Operations,0.0,215277.78,0.0,10880160.76,0.0,0.0,0.0,-10880160.76,-11095438.54,-11095438.54,-11095438.54,,,,Budget,2026,2026-07
2026-07-01,Sales,68658210.04,233333.33000000002,0.0,24923671.259999998,137084868.23,0.0,68426658.18999998,43502986.929999985,43269653.59999999,43269653.59999999,43269653.59999999,0.4991554434381061,0.3173434638826146,0.31564135530555043,Budget,2026,2026-07
2026-07-01,Technology,0.0,441666.67,0.0,9908421.32,0.0,0.0,0.0,-9908421.32,-10350087.99,-10350087.99,-10350087.99,,,,Budget,2026,2026-07
2026-08-01,Customer Success,2276801.6,200000.0,0.0,3809552.77,9293067.73,0.0,7016266.130000001,3206713.360000001,3006713.360000001,3006713.360000001,3006713.360000001,0.7549999993382165,0.3450651015539301,0.32354368302876885,Budget,2026,2026-08
2026-08-01,Finance & Corporate,0.0,175000.0,453035.52,7902713.21,0.0,1293007.5,0.0,-7902713.21,-8077713.21,-8530748.73,-9823756.23,,,,Budget,2026,2026-08
2026-08-01,Marketing,0.0,0.0,0.0,8225256.7700000005,0.0,0.0,0.0,-8225256.7700000005,-8225256.7700000005,-8225256.7700000005,-8225256.7700000005,,,,Budget,2026,2026-08
2026-08-01,Operations,0.0,215277.78,0.0,11045909.77,0.0,0.0,0.0,-11045909.77,-11261187.549999999,-11261187.549999999,-11261187.549999999,,,,Budget,2026,2026-08
2026-08-01,Sales,66146835.78,233333.33000000002,0.0,24739268.62,131739550.41,0.0,65592714.629999995,40853446.00999999,40620112.67999999,40620112.67999999,40620112.67999999,0.49789690663025843,0.310107677480725,0.3083365060346876,Budget,2026,2026-08
2026-08-01,Technology,0.0,441666.67,0.0,9995936.33,0.0,0.0,0.0,-9995936.33,-10437603.0,-10437603.0,-10437603.0,,,,Budget,2026,2026-08
2026-09-01,Customer Success,2244467.79,200000.0,0.0,3816310.72,9161093.02,0.0,6916625.2299999995,3100314.5099999993,2900314.5099999993,2900314.5099999993,2900314.5099999993,0.7549999999890843,0.33842190044698395,0.3165904443572607,Budget,2026,2026-09
2026-09-01,Finance & Corporate,0.0,175000.0,453035.52,7410864.08,0.0,3736279.96,0.0,-7410864.08,-7585864.08,-8038899.6,-11775179.559999999,,,,Budget,2026,2026-09
2026-09-01,Marketing,0.0,0.0,0.0,8072228.65,0.0,0.0,0.0,-8072228.65,-8072228.65,-8072228.65,-8072228.65,,,,Budget,2026,2026-09
2026-09-01,Operations,0.0,215277.78,0.0,10559941.12,0.0,0.0,0.0,-10559941.12,-10775218.899999999,-10775218.899999999,-10775218.899999999,,,,Budget,2026,2026-09
2026-09-01,Sales,76874559.61,233333.33000000002,0.0,25180712.95,151609650.95,0.0,74735091.33999999,49554378.389999986,49321045.05999999,49321045.05999999,49321045.05999999,0.4929441554129506,0.32685503910527924,0.3253159990208393,Budget,2026,2026-09
2026-09-01,Technology,0.0,441666.67,0.0,9948225.93,0.0,0.0,0.0,-9948225.93,-10389892.6,-10389892.6,-10389892.6,,,,Budget,2026,2026-09
2026-10-01,Customer Success,2516416.33,200000.0,0.0,3949783.67,10271087.07,0.0,7754670.74,3804887.0700000003,3604887.0700000003,3604887.0700000003,3604887.0700000003,0.7550000002093255,0.370446384503291,0.3509742489214435,Budget,2026,2026-10
2026-10-01,Finance & Corporate,0.0,175000.0,453035.52,7450778.3100000005,0.0,4263510.95,0.0,-7450778.3100000005,-7625778.3100000005,-8078813.83,-12342324.780000001,,,,Budget,2026,2026-10
2026-10-01,Marketing,0.0,0.0,0.0,8113969.15,0.0,0.0,0.0,-8113969.15,-8113969.15,-8113969.15,-8113969.15,,,,Budget,2026,2026-10
2026-10-01,Operations,0.0,215277.78,0.0,11124023.84,0.0,0.0,0.0,-11124023.84,-11339301.62,-11339301.62,-11339301.62,,,,Budget,2026,2026-10
2026-10-01,Sales,80225748.42999999,233333.33000000002,0.0,26585802.68,159056418.35,0.0,78830669.92,52244867.24,52011533.910000004,52011533.910000004,52011533.910000004,0.49561451677187224,0.3284675197767648,0.32700053509032134,Budget,2026,2026-10
2026-10-01,Technology,0.0,722916.67,0.0,10307375.92,0.0,0.0,0.0,-10307375.92,-11030292.59,-11030292.59,-11030292.59,,,,Budget,2026,2026-10
2026-11-01,Customer Success,2282540.37,200000.0,0.0,3965210.76,9316491.32,0.0,7033950.95,3068740.1900000004,2868740.1900000004,2868740.1900000004,2868740.1900000004,0.7550000003649443,0.3293879728532823,0.3079206636345581,Budget,2026,2026-11
2026-11-01,Finance & Corporate,0.0,175000.0,453035.52,7730984.3,0.0,5344689.58,0.0,-7730984.3,-7905984.3,-8359019.82,-13703709.4,,,,Budget,2026,2026-11
2026-11-01,Marketing,0.0,0.0,0.0,8275794.73,0.0,0.0,0.0,-8275794.73,-8275794.73,-8275794.73,-8275794.73,,,,Budget,2026,2026-11
2026-11-01,Operations,0.0,215277.78,0.0,11261690.84,0.0,0.0,0.0,-11261690.84,-11476968.62,-11476968.62,-11476968.62,,,,Budget,2026,2026-11
2026-11-01,Sales,84641104.45,233333.33000000002,0.0,27468289.54,170078464.51,0.0,85437360.05999999,57969070.51999999,57735737.18999999,57735737.18999999,57735737.18999999,0.5023408478324813,0.34083721702809483,0.3394653012439758,Budget,2026,2026-11
2026-11-01,Technology,0.0,722916.67,0.0,10391019.2,0.0,0.0,0.0,-10391019.2,-11113935.87,-11113935.87,-11113935.87,,,,Budget,2026,2026-11
2026-12-01,Customer Success,2385385.32,200000.0,0.0,4031839.56,9736266.63,0.0,7350881.3100000005,3319041.7500000005,3119041.7500000005,3119041.7500000005,3119041.7500000005,0.7550000004467832,0.34089470596184773,0.32035295134476,Budget,2026,2026-12
2026-12-01,Finance & Corporate,0.0,175000.0,453035.52,7551807.25,0.0,7169359.2,0.0,-7551807.25,-7726807.25,-8179842.77,-15349201.969999999,,,,Budget,2026,2026-12
2026-12-01,Marketing,0.0,0.0,0.0,8107324.280000001,0.0,0.0,0.0,-8107324.280000001,-8107324.280000001,-8107324.280000001,-8107324.280000001,,,,Budget,2026,2026-12
2026-12-01,Operations,0.0,215277.78,0.0,11385373.14,0.0,0.0,0.0,-11385373.14,-11600650.92,-11600650.92,-11600650.92,,,,Budget,2026,2026-12
2026-12-01,Sales,90642538.1,233333.33000000002,0.0,28176858.95,183408724.61,0.0,92766186.51000002,64589327.56000002,64355994.23000002,64355994.23000002,64355994.23000002,0.5057893876491311,0.3521606057582192,0.35088840166598667,Budget,2026,2026-12
2026-12-01,Technology,0.0,722916.67,0.0,10186864.549999999,0.0,0.0,0.0,-10186864.549999999,-10909781.219999999,-10909781.219999999,-10909781.219999999,,,,Budget,2026,2026-12
2026-01-01,Customer Success,1968394.85,194791.67,0.0,3345676.2,7849410.62,0.0,5881015.77,2535339.5699999994,2340547.8999999994,2340547.8999999994,2340547.8999999994,0.7492302358364836,0.32299744436098815,0.29818135568502074,Forecast,2026,2026-01
2026-01-01,Finance & Corporate,0.0,0.0,500226.72,6856782.65,0.0,703077.81,0.0,-6856782.65,-6856782.65,-7357009.37,-8060087.18,,,,Forecast,2026,2026-01
2026-01-01,Marketing,0.0,0.0,0.0,7521929.9,0.0,0.0,0.0,-7521929.9,-7521929.9,-7521929.9,-7521929.9,,,,Forecast,2026,2026-01
2026-01-01,Operations,0.0,220833.33,0.0,10268763.08,0.0,0.0,0.0,-10268763.08,-10489596.41,-10489596.41,-10489596.41,,,,Forecast,2026,2026-01
2026-01-01,Sales,59417855.97,241666.67,0.0,21334228.86,116302293.4,0.0,56884437.43000001,35550208.57000001,35308541.900000006,35308541.900000006,35308541.900000006,0.48910847556854803,0.3056707441506051,0.30359282579719105,Forecast,2026,2026-01
2026-01-01,Technology,0.0,426041.67,0.0,9042201.209999999,0.0,0.0,0.0,-9042201.209999999,-9468242.879999999,-9468242.879999999,-9468242.879999999,,,,Forecast,2026,2026-01
2026-02-01,Customer Success,2083760.24,194791.67,0.0,3396094.39,8208619.7,0.0,6124859.46,2728765.07,2533973.4,2533973.4,2533973.4,0.7461497406196075,0.33242678668619524,0.30869664969373595,Forecast,2026,2026-02
2026-02-01,Finance & Corporate,0.0,0.0,500226.72,7019379.22,0.0,852665.19,0.0,-7019379.22,-7019379.22,-7519605.9399999995,-8372271.129999999,,,,Forecast,2026,2026-02
2026-02-01,Marketing,0.0,0.0,0.0,7534687.970000001,0.0,0.0,0.0,-7534687.970000001,-7534687.970000001,-7534687.970000001,-7534687.970000001,,,,Forecast,2026,2026-02
2026-02-01,Operations,0.0,220833.33,0.0,10337986.0,0.0,0.0,0.0,-10337986.0,-10558819.33,-10558819.33,-10558819.33,,,,Forecast,2026,2026-02
2026-02-01,Sales,61060208.66,241666.67,0.0,21562329.2,119137397.86,0.0,58077189.2,36514860.0,36273193.33,36273193.33,36273193.33,0.4874807595533294,0.30649368423262957,0.30446521395930715,Forecast,2026,2026-02
2026-02-01,Technology,0.0,426041.67,0.0,9357351.05,0.0,0.0,0.0,-9357351.05,-9783392.72,-9783392.72,-9783392.72,,,,Forecast,2026,2026-02
2026-03-01,Customer Success,2013010.5999999999,194791.67,0.0,3373771.33,7896588.06,0.0,5883577.46,2509806.13,2315014.46,2315014.46,2315014.46,0.7450784332797018,0.3178342482765905,0.2931664210428624,Forecast,2026,2026-03
2026-03-01,Finance & Corporate,0.0,170000.0,500226.72,7025891.79,0.0,2281861.16,0.0,-7025891.79,-7195891.79,-7696118.51,-9977979.67,,,,Forecast,2026,2026-03
2026-03-01,Marketing,0.0,0.0,0.0,7483321.23,0.0,0.0,0.0,-7483321.23,-7483321.23,-7483321.23,-7483321.23,,,,Forecast,2026,2026-03
2026-03-01,Operations,0.0,220833.33,0.0,10480504.940000001,0.0,0.0,0.0,-10480504.940000001,-10701338.270000001,-10701338.270000001,-10701338.270000001,,,,Forecast,2026,2026-03
2026-03-01,Sales,68376525.36,241666.67,0.0,21908193.28,132775332.67,0.0,64398807.31,42490614.03,42248947.36,42248947.36,42248947.36,0.48502086957715923,0.3200188858543946,0.3181987686297544,Forecast,2026,2026-03
2026-03-01,Technology,0.0,426041.67,0.0,9129697.52,0.0,0.0,0.0,-9129697.52,-9555739.19,-9555739.19,-9555739.19,,,,Forecast,2026,2026-03
2026-04-01,Customer Success,2047623.6800000002,194791.67,0.0,3532029.74,8121340.74,0.0,6073717.0600000005,2541687.3200000003,2346895.6500000004,2346895.6500000004,2346895.6500000004,0.7478712264940629,0.312964004512388,0.2889788429194759,Forecast,2026,2026-04
2026-04-01,Finance & Corporate,0.0,170000.0,500226.72,7287657.4799999995,0.0,2490674.92,0.0,-7287657.4799999995,-7457657.4799999995,-7957884.199999999,-10448559.12,,,,Forecast,2026,2026-04
2026-04-01,Marketing,0.0,0.0,0.0,7730738.38,0.0,0.0,0.0,-7730738.38,-7730738.38,-7730738.38,-7730738.38,,,,Forecast,2026,2026-04
2026-04-01,Operations,0.0,220833.33,0.0,10668772.66,0.0,0.0,0.0,-10668772.66,-10889605.99,-10889605.99,-10889605.99,,,,Forecast,2026,2026-04
2026-04-01,Sales,71311495.75,241666.67,0.0,23127699.59,138715605.25,0.0,67404109.5,44276409.91,44034743.239999995,44034743.239999995,44034743.239999995,0.485915837504519,0.31918838424994,0.31744621061659534,Forecast,2026,2026-04
2026-04-01,Technology,0.0,426041.67,0.0,9414668.98,0.0,0.0,0.0,-9414668.98,-9840710.65,-9840710.65,-9840710.65,,,,Forecast,2026,2026-04
2026-05-01,Customer Success,2146955.71,194791.67,0.0,3535290.72,8438863.52,0.0,6291907.81,2756617.0899999994,2561825.4199999995,2561825.4199999995,2561825.4199999995,0.7455871036530284,0.32665738502191105,0.30357469509117024,Forecast,2026,2026-05
2026-05-01,Finance & Corporate,0.0,170000.0,500226.72,7167691.399999999,0.0,2602144.74,0.0,-7167691.399999999,-7337691.399999999,-7837918.119999999,-10440062.86,,,,Forecast,2026,2026-05
2026-05-01,Marketing,0.0,0.0,0.0,7705761.05,0.0,0.0,0.0,-7705761.05,-7705761.05,-7705761.05,-7705761.05,,,,Forecast,2026,2026-05
2026-05-01,Operations,0.0,220833.33,0.0,10773516.53,0.0,0.0,0.0,-10773516.53,-10994349.86,-10994349.86,-10994349.86,,,,Forecast,2026,2026-05
2026-05-01,Sales,71418436.25,241666.67,0.0,23237939.21,139064951.14,0.0,67646514.88999999,44408575.679999985,44166909.00999998,44166909.00999998,44166909.00999998,0.4864382746008995,0.31933693799879753,0.31759914089018815,Forecast,2026,2026-05
2026-05-01,Technology,0.0,426041.67,0.0,9356084.79,0.0,0.0,0.0,-9356084.79,-9782126.459999999,-9782126.459999999,-9782126.459999999,,,,Forecast,2026,2026-05
2026-06-01,Customer Success,2099270.65,194791.67,0.0,3557795.46,8291553.7,0.0,6192283.050000001,2634487.590000001,2439695.920000001,2439695.920000001,2439695.920000001,0.7468181807711142,0.3177314753446029,0.2942386925625291,Forecast,2026,2026-06
2026-06-01,Finance & Corporate,0.0,170000.0,500226.72,7339223.69,0.0,2783849.01,0.0,-7339223.69,-7509223.69,-8009450.41,-10793299.42,,,,Forecast,2026,2026-06
2026-06-01,Marketing,0.0,0.0,0.0,7807641.609999999,0.0,0.0,0.0,-7807641.609999999,-7807641.609999999,-7807641.609999999,-7807641.609999999,,,,Forecast,2026,2026-06
2026-06-01,Operations,0.0,220833.33,0.0,10743381.15,0.0,0.0,0.0,-10743381.15,-10964214.48,-10964214.48,-10964214.48,,,,Forecast,2026,2026-06
2026-06-01,Sales,71772385.53,241666.67,0.0,23664616.65,141156094.07,0.0,69383708.53999999,45719091.88999999,45477425.21999999,45477425.21999999,45477425.21999999,0.4915388811027335,0.3238903158323981,0.3221782631463826,Forecast,2026,2026-06
2026-06-01,Technology,0.0,426041.67,0.0,9574376.94,0.0,0.0,0.0,-9574376.94,-10000418.61,-10000418.61,-10000418.61,,,,Forecast,2026,2026-06
2026-07-01,Customer Success,2266161.93,194791.67,0.0,3522500.66,8994158.5,0.0,6727996.57,3205495.91,3010704.24,3010704.24,3010704.24,0.7480406944129349,0.3563975340216653,0.3347399581628454,Forecast,2026,2026-07
2026-07-01,Finance & Corporate,0.0,170000.0,453035.52,7154514.140000001,0.0,2828975.48,0.0,-7154514.140000001,-7324514.140000001,-7777549.66,-10606525.14,,,,Forecast,2026,2026-07
2026-07-01,Marketing,0.0,0.0,0.0,7630934.7,0.0,0.0,0.0,-7630934.7,-7630934.7,-7630934.7,-7630934.7,,,,Forecast,2026,2026-07
2026-07-01,Operations,0.0,220833.33,0.0,10412629.7,0.0,0.0,0.0,-10412629.7,-10633463.03,-10633463.03,-10633463.03,,,,Forecast,2026,2026-07
2026-07-01,Sales,69055527.13,241666.67,0.0,22912830.23,136265143.2,0.0,67209616.07,44296785.83999999,44055119.16999999,44055119.16999999,44055119.16999999,0.49322676725444486,0.32507789446186114,0.32330439124361476,Forecast,2026,2026-07
2026-07-01,Technology,0.0,426041.67,0.0,9281932.44,0.0,0.0,0.0,-9281932.44,-9707974.11,-9707974.11,-9707974.11,,,,Forecast,2026,2026-07
2026-08-01,Customer Success,2337237.88,194791.67,0.0,3548788.5300000003,9276251.51,0.0,6939013.63,3390225.0999999996,3195433.4299999997,3195433.4299999997,3195433.4299999997,0.748040695373513,0.3654736071294815,0.34447464329263316,Forecast,2026,2026-08
2026-08-01,Finance & Corporate,0.0,170000.0,453035.52,7189519.34,0.0,2029066.36,0.0,-7189519.34,-7359519.34,-7812554.859999999,-9841621.219999999,,,,Forecast,2026,2026-08
2026-08-01,Marketing,0.0,0.0,0.0,7674391.49,0.0,0.0,0.0,-7674391.49,-7674391.49,-7674391.49,-7674391.49,,,,Forecast,2026,2026-08
2026-08-01,Operations,0.0,220833.33,0.0,10574193.639999999,0.0,0.0,0.0,-10574193.639999999,-10795026.969999999,-10795026.969999999,-10795026.969999999,,,,Forecast,2026,2026-08
2026-08-01,Sales,67253125.13,241666.67,0.0,23540391.0,132138401.73,0.0,64885276.60000001,41344885.60000001,41103218.93000001,41103218.93000001,41103218.93000001,0.49104027103779324,0.3128907649759569,0.3110618744578636,Forecast,2026,2026-08
2026-08-01,Technology,0.0,426041.67,0.0,9474371.94,0.0,0.0,0.0,-9474371.94,-9900413.61,-9900413.61,-9900413.61,,,,Forecast,2026,2026-08
2026-09-01,Customer Success,2368780.83,194791.67,0.0,3565096.5100000002,9401442.16,0.0,7032661.33,3467564.82,3272773.15,3272773.15,3272773.15,0.7480406952798825,0.3688332875942514,0.3481139482966302,Forecast,2026,2026-09
2026-09-01,Finance & Corporate,0.0,170000.0,453035.52,7224803.67,0.0,3520072.68,0.0,-7224803.67,-7394803.67,-7847839.1899999995,-11367911.87,,,,Forecast,2026,2026-09
2026-09-01,Marketing,0.0,0.0,0.0,7718194.82,0.0,0.0,0.0,-7718194.82,-7718194.82,-7718194.82,-7718194.82,,,,Forecast,2026,2026-09
2026-09-01,Operations,0.0,220833.33,0.0,10632996.34,0.0,0.0,0.0,-10632996.34,-10853829.67,-10853829.67,-10853829.67,,,,Forecast,2026,2026-09
2026-09-01,Sales,75158218.02,241666.67,0.0,24162699.0,146739587.98,0.0,71581369.96,47418670.95999999,47177004.28999999,47177004.28999999,47177004.28999999,0.48781225942760753,0.3231484537523914,0.32150154528463054,Forecast,2026,2026-09
2026-09-01,Technology,0.0,426041.67,0.0,9523581.379999999,0.0,0.0,0.0,-9523581.379999999,-9949623.049999999,-9949623.049999999,-9949623.049999999,,,,Forecast,2026,2026-09
2026-10-01,Customer Success,2440359.2399999998,194791.67,0.0,3471960.96,9685529.35,0.0,7245170.109999999,3773209.1499999994,3578417.4799999995,3578417.4799999995,3578417.4799999995,0.7480406953699438,0.3895718048699114,0.36946018649977036,Forecast,2026,2026-10
2026-10-01,Finance & Corporate,0.0,170000.0,453035.52,7128718.29,0.0,4386049.83,0.0,-7128718.29,-7298718.29,-7751753.8100000005,-12137803.64,,,,Forecast,2026,2026-10
2026-10-01,Marketing,0.0,0.0,0.0,7641168.589999999,0.0,0.0,0.0,-7641168.589999999,-7641168.589999999,-7641168.589999999,-7641168.589999999,,,,Forecast,2026,2026-10
2026-10-01,Operations,0.0,220833.33,0.0,10589041.52,0.0,0.0,0.0,-10589041.52,-10809874.85,-10809874.85,-10809874.85,,,,Forecast,2026,2026-10
2026-10-01,Sales,77881098.37,241666.67,0.0,24094468.43,152510168.04000002,0.0,74629069.67000002,50534601.24000002,50292934.570000015,50292934.570000015,50292934.570000015,0.48933832169423924,0.3313523412205927,0.32976774739904097,Forecast,2026,2026-10
2026-10-01,Technology,0.0,694791.67,0.0,9429563.82,0.0,0.0,0.0,-9429563.82,-10124355.49,-10124355.49,-10124355.49,,,,Forecast,2026,2026-10
2026-11-01,Customer Success,2433362.34,194791.67,0.0,3478608.61,9657759.36,0.0,7224397.02,3745788.4099999997,3550996.7399999998,3550996.7399999998,3550996.7399999998,0.7480406946068285,0.38785273792533176,0.36768329046459075,Forecast,2026,2026-11
2026-11-01,Finance & Corporate,0.0,170000.0,453035.52,7164567.62,0.0,5034625.49,0.0,-7164567.62,-7334567.62,-7787603.140000001,-12822228.63,,,,Forecast,2026,2026-11
2026-11-01,Marketing,0.0,0.0,0.0,7685673.3,0.0,0.0,0.0,-7685673.3,-7685673.3,-7685673.3,-7685673.3,,,,Forecast,2026,2026-11
2026-11-01,Operations,0.0,220833.33,0.0,10752012.19,0.0,0.0,0.0,-10752012.19,-10972845.52,-10972845.52,-10972845.52,,,,Forecast,2026,2026-11
2026-11-01,Sales,80951272.79,241666.67,0.0,25495219.13,160039758.01,0.0,79088485.21999998,53593266.08999999,53351599.41999999,53351599.41999999,53351599.41999999,0.4941802349829733,0.33487470086433924,0.33336465940336113,Forecast,2026,2026-11
2026-11-01,Technology,0.0,694791.67,0.0,9623180.57,0.0,0.0,0.0,-9623180.57,-10317972.24,-10317972.24,-10317972.24,,,,Forecast,2026,2026-11
2026-12-01,Customer Success,2447470.15,194791.67,0.0,3490686.23,9713751.82,0.0,7266281.67,3775595.44,3580803.77,3580803.77,3580803.77,0.7480406957730983,0.38868559851676343,0.3686324127230996,Forecast,2026,2026-12
2026-12-01,Finance & Corporate,0.0,170000.0,453035.52,7200702.79,0.0,6275744.32,0.0,-7200702.79,-7370702.79,-7823738.3100000005,-14099482.63,,,,Forecast,2026,2026-12
2026-12-01,Marketing,0.0,0.0,0.0,7730532.89,0.0,0.0,0.0,-7730532.89,-7730532.89,-7730532.89,-7730532.89,,,,Forecast,2026,2026-12
2026-12-01,Operations,0.0,220833.33,0.0,10812232.84,0.0,0.0,0.0,-10812232.84,-11033066.17,-11033066.17,-11033066.17,,,,Forecast,2026,2026-12
2026-12-01,Sales,85588815.46,241666.67,0.0,26123814.1,170432175.41,0.0,84843359.95,58719545.85,58477879.18,58477879.18,58477879.18,0.4978130434930884,0.34453321803081716,0.3431152541433139,Forecast,2026,2026-12
2026-12-01,Technology,0.0,694791.67,0.0,9673576.62,0.0,0.0,0.0,-9673576.62,-10368368.29,-10368368.29,-10368368.29,,,,Forecast,2026,2026-12
2027-01-01,Customer Success,2360675.58,194791.67,0.0,3480221.5,9416592.86,0.0,7055917.279999999,3575695.7799999993,3380904.1099999994,3380904.1099999994,3380904.1099999994,0.7493068230625403,0.3797228820616122,0.35903687886533514,Forecast,2027,2027-01
2027-01-01,Finance & Corporate,0.0,170000.0,453035.52,7237126.13,0.0,1568082.29,0.0,-7237126.13,-7407126.13,-7860161.65,-9428243.940000001,,,,Forecast,2027,2027-01
2027-01-01,Marketing,0.0,0.0,0.0,7775750.18,0.0,0.0,0.0,-7775750.18,-7775750.18,-7775750.18,-7775750.18,,,,Forecast,2027,2027-01
2027-01-01,Operations,0.0,465277.77,0.0,10872933.709999999,0.0,0.0,0.0,-10872933.709999999,-11338211.479999999,-11338211.479999999,-11338211.479999999,,,,Forecast,2027,2027-01
2027-01-01,Sales,66331691.75,241666.67,0.0,23975312.47,130833385.46,0.0,64501693.70999999,40526381.239999995,40284714.56999999,40284714.56999999,40284714.56999999,0.4930063797035983,0.30975565676537675,0.30790852371787275,Forecast,2027,2027-01
2027-01-01,Technology,0.0,694791.67,0.0,9724374.52,0.0,0.0,0.0,-9724374.52,-10419166.19,-10419166.19,-10419166.19,,,,Forecast,2027,2027-01
2027-02-01,Customer Success,2369922.96,194791.67,0.0,3491211.94,9453480.07,0.0,7083557.11,3592345.1700000004,3397553.5000000005,3397553.5000000005,3397553.5000000005,0.7493068222018264,0.380002405823023,0.3593971188220848,Forecast,2027,2027-02
2027-02-01,Finance & Corporate,0.0,170000.0,453035.52,7273839.89,0.0,1723887.77,0.0,-7273839.89,-7443839.89,-7896875.41,-9620763.18,,,,Forecast,2027,2027-02
2027-02-01,Marketing,0.0,0.0,0.0,7821328.05,0.0,0.0,0.0,-7821328.05,-7821328.05,-7821328.05,-7821328.05,,,,Forecast,2027,2027-02
2027-02-01,Operations,0.0,465277.77,0.0,11037345.03,0.0,0.0,0.0,-11037345.03,-11502622.799999999,-11502622.799999999,-11502622.799999999,,,,Forecast,2027,2027-02
2027-02-01,Sales,68687712.15,241666.67,0.0,25011037.47,135273228.68,0.0,66585516.53,41574479.06,41332812.39,41332812.39,41332812.39,0.49222981649616376,0.30733707966968,0.3055505719300615,Forecast,2027,2027-02
2027-02-01,Technology,0.0,694791.67,0.0,9919196.89,0.0,0.0,0.0,-9919196.89,-10613988.56,-10613988.56,-10613988.56,,,,Forecast,2027,2027-02
2027-03-01,Customer Success,2418962.87,420833.34,0.0,3512433.65,9649097.32,0.0,7230134.45,3717700.8000000003,3296867.4600000004,3296867.4600000004,3296867.4600000004,0.7493068222054164,0.38529000969802635,0.3416762574429087,Forecast,2027,2027-03
2027-03-01,Finance & Corporate,0.0,170000.0,453035.52,7310846.43,0.0,2988424.35,0.0,-7310846.43,-7480846.43,-7933881.949999999,-10922306.299999999,,,,Forecast,2027,2027-03
2027-03-01,Marketing,0.0,0.0,0.0,7867269.37,0.0,0.0,0.0,-7867269.37,-7867269.37,-7867269.37,-7867269.37,,,,Forecast,2027,2027-03
2027-03-01,Operations,0.0,465277.77,0.0,11099017.83,0.0,0.0,0.0,-11099017.83,-11564295.6,-11564295.6,-11564295.6,,,,Forecast,2027,2027-03
2027-03-01,Sales,75108897.98,241666.67,0.0,25582270.74,147620712.07999998,0.0,72511814.09999998,46929543.359999985,46687876.68999998,46687876.68999998,46687876.68999998,0.4912035247513486,0.31790622534436425,0.3162691470062714,Forecast,2027,2027-03
