Month,CostCenterID,Department,BusinessUnit,Region,Version,PeriodStatus,SourceSystem,AccountKey,AmountTRY
2024-08-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,15823.07
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,6262270.45
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,1311783.54
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5010,157313.43
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5020,114228.01
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1347775.67
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,249338.5
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6100,348136.63
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,64537.84
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,677146.66
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,72186.94
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,35743.22
2024-08-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,22839.33
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1465940.22
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,271198.94
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6100,3542289.09
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,233649.32
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,81507.98
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,300739.82
2024-08-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,133997.45
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,2339709.64
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,432846.28
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,4076876.63
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,385426.09
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,1063786.07
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,223015.28
2024-08-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,112572.45
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2581529.84
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,477583.02
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,3493835.65
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,237572.16
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,950283.46
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,163802.76
2024-08-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6700,426041.67
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1910967.56
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,353529.0
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,593294.03
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,1197084.96
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1258236.98
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,291047.42
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6800,445200.0
2024-08-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6900,1020124.42
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A4000,24924239.23
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5000,9556810.57
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5010,698870.48
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5020,775349.81
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6000,1663707.99
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6010,307785.98
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6100,1204420.83
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6200,441152.14
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6300,203944.9
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6400,101754.04
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6500,57498.25
2024-09-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6600,32148.13
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A4000,15744604.77
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5000,6367251.75
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5010,506992.84
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5020,492458.14
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6000,1374343.82
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6010,254253.61
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6100,781225.51
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6200,275665.19
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6300,123807.11
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6400,62235.92
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6500,31859.15
2024-09-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6600,18919.54
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A4000,9756172.12
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5000,4006312.84
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5010,504141.89
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5020,336455.98
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6000,834270.72
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6010,154340.08
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6100,480480.67
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6200,171312.46
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6300,78701.27
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6400,40488.57
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6500,20748.41
2024-09-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6600,13000.04
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,19298260.86
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,8791479.04
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,390768.13
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,477573.42
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,2146997.92
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,397194.61
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,379929.96
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,349363.69
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,271343.53
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,345370.19
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,71745.47
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,45591.2
2024-09-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6700,107500.0
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,14273654.2
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,6756604.27
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,259326.78
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,383725.29
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1535343.05
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,284038.46
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,293448.9
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,251018.29
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,220675.6
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,272801.38
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,57514.43
2024-09-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,33406.46
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A4020,19246998.44
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5000,10957534.76
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5010,189312.28
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5020,293370.04
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6000,1022514.12
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6010,189165.11
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6100,389795.15
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6200,199895.03
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6300,116126.14
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6400,56999.07
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6500,28861.2
2024-09-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6600,19126.85
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A4020,16031381.49
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5000,9322030.74
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5010,196407.6
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5020,289243.91
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6000,844639.22
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6010,156258.26
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6100,313220.17
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6200,162110.94
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6300,91959.42
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6400,45697.32
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6500,22689.02
2024-09-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,13980.7
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,6391142.62
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,1346364.43
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5010,157985.44
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5020,115684.39
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1352464.94
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,250206.01
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6100,353826.14
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,63650.9
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,688060.89
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,72416.14
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,41334.2
2024-09-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,21650.22
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1562334.12
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,289031.81
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6100,3535177.3
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,225495.35
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,82637.21
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,325724.34
2024-09-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,149172.23
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,2220843.19
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,410855.99
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,3737111.17
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,383771.52
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,1076397.06
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,217475.12
2024-09-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,104031.69
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2567415.76
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,474971.92
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,3386619.85
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,238077.0
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,883208.28
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,175280.61
2024-09-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6700,426041.67
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1893972.02
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,350384.82
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,604206.03
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,1228818.97
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1431731.61
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,301971.64
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6800,445200.0
2024-09-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6900,2864611.5
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A4000,26351301.04
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5000,9796452.36
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5010,740682.84
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5020,776074.59
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6000,1661849.18
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6010,307442.1
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6100,1317973.37
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6200,473314.78
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6300,201161.84
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6400,101846.03
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6500,50022.77
2024-10-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6600,34883.07
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A4000,17830213.83
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5000,7090338.07
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5010,567336.98
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5020,577576.7
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6000,1356450.5
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6010,250943.34
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6100,921663.81
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6200,322177.94
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6300,129464.48
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6400,63721.52
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6500,31625.15
2024-10-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6600,19179.92
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A4000,10599037.46
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5000,4506782.61
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5010,546616.23
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5020,372287.17
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6000,833678.33
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6010,154230.49
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6100,541182.73
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6200,194361.4
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6300,79231.96
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6400,40014.61
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6500,20218.63
2024-10-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6600,13754.36
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,20355729.11
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,9344329.47
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,402309.29
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,511285.32
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,2155843.26
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,398831.0
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,394780.98
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,363458.5
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,274640.84
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,352415.18
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,72117.9
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,48328.87
2024-10-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6700,107500.0
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,13489598.27
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,6447909.51
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,245399.76
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,363616.16
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1546500.11
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,286102.52
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,271826.75
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,242211.24
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,217787.74
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,273986.96
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,61035.92
2024-10-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,35173.9
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A4020,18908757.25
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5000,10743424.35
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5010,187246.0
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5020,285013.11
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6000,1021320.33
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6010,188944.26
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6100,364435.42
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6200,192162.76
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6300,112717.04
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6400,57453.35
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6500,31756.7
2024-10-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6600,19176.52
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A4020,15409797.06
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5000,9163281.4
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5010,183135.78
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5020,276832.0
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6000,860351.94
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6010,159165.11
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6100,304129.82
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6200,156531.77
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6300,91616.36
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6400,46212.86
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6500,23596.46
2024-10-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,14511.57
2024-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,6504846.59
2024-10-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,1356136.85
