Month,ProjectID,CostCenterID,Department,Version,CapexSpendTRY,DepreciationTRY,RemainingNBVTRY
2025-06-01,CPX-005,CC-401,Customer Success,Budget,1600000.0,200000.0,9400000.0
2025-07-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,9200000.0
2025-08-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,9000000.0
2025-09-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,8800000.0
2025-10-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,8600000.0
2025-11-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,8400000.0
2025-12-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,8200000.0
2026-01-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,8000000.0
2026-02-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,7800000.0
2026-03-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,7600000.0
2026-04-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,7400000.0
2026-05-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,7200000.0
2026-06-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,7000000.0
2026-07-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,6800000.0
2026-08-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,6600000.0
2026-09-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,6400000.0
2026-10-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,6200000.0
2026-11-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,6000000.0
2026-12-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,5800000.0
2027-01-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,5600000.0
2027-02-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,5400000.0
2027-03-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,5200000.0
2027-04-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,5000000.0
2027-05-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,4800000.0
2027-06-01,CPX-005,CC-401,Customer Success,Budget,0.0,200000.0,4600000.0
2023-01-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-02-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-03-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-04-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-05-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-06-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-07-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-08-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-09-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-10-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-11-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2023-12-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-01-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-02-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-03-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-04-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-05-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-06-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-07-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-08-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-09-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-10-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-11-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2024-12-01,CPX-005,CC-401,Customer Success,Forecast,0.0,0.0,9350000.0
2025-01-01,CPX-005,CC-401,Customer Success,Forecast,1558333.33,0.0,9350000.0
2025-02-01,CPX-005,CC-401,Customer Success,Forecast,1558333.33,0.0,9350000.0
2025-03-01,CPX-005,CC-401,Customer Success,Forecast,1558333.33,0.0,9350000.0
2025-04-01,CPX-005,CC-401,Customer Success,Forecast,1558333.33,0.0,9350000.0
2025-05-01,CPX-005,CC-401,Customer Success,Forecast,1558333.33,0.0,9350000.0
2025-06-01,CPX-005,CC-401,Customer Success,Forecast,1558333.33,194791.67,9155208.33
2025-07-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,8960416.67
2025-08-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,8765625.0
2025-09-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,8570833.33
2025-10-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,8376041.67
2025-11-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,8181250.0
2025-12-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,7986458.33
2026-01-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,7791666.67
2026-02-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,7596875.0
2026-03-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,7402083.33
2026-04-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,7207291.67
2026-05-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,7012500.0
2026-06-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,6817708.33
2026-07-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,6622916.67
2026-08-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,6428125.0
2026-09-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,6233333.33
2026-10-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,6038541.67
2026-11-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,5843750.0
2026-12-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,5648958.33
2027-01-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,5454166.67
2027-02-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,5259375.0
2027-03-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,5064583.33
2027-04-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,4869791.67
2027-05-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,4675000.0
2027-06-01,CPX-005,CC-401,Customer Success,Forecast,0.0,194791.67,4480208.33
2023-01-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-02-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-03-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-04-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-05-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-06-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-07-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-08-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-09-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-10-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-11-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2023-12-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-01-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-02-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-03-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-04-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-05-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-06-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-07-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-08-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-09-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-10-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-11-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2024-12-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2025-01-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2025-02-01,CPX-006,CC-202,Sales,Actual,0.0,0.0,8050000.0
2025-03-01,CPX-006,CC-202,Sales,Actual,1150000.0,0.0,8050000.0
2025-04-01,CPX-006,CC-202,Sales,Actual,1150000.0,0.0,8050000.0
2025-05-01,CPX-006,CC-202,Sales,Actual,1150000.0,0.0,8050000.0
2025-06-01,CPX-006,CC-202,Sales,Actual,1150000.0,0.0,8050000.0
2025-07-01,CPX-006,CC-202,Sales,Actual,1150000.0,0.0,8050000.0
2025-08-01,CPX-006,CC-202,Sales,Actual,1150000.0,0.0,8050000.0
2025-09-01,CPX-006,CC-202,Sales,Actual,1150000.0,134166.67,7915833.33
2025-10-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,7781666.67
2025-11-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,7647500.0
2025-12-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,7513333.33
2026-01-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,7379166.67
2026-02-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,7245000.0
2026-03-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,7110833.33
2026-04-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,6976666.67
2026-05-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,6842500.0
2026-06-01,CPX-006,CC-202,Sales,Actual,0.0,134166.67,6708333.33
2023-01-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-02-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-03-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-04-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-05-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-06-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-07-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-08-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-09-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-10-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-11-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2023-12-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-01-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-02-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-03-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-04-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-05-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-06-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-07-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-08-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-09-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-10-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-11-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2024-12-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2025-01-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2025-02-01,CPX-006,CC-202,Sales,Budget,0.0,0.0,7800000.0
2025-03-01,CPX-006,CC-202,Sales,Budget,1114285.71,0.0,7800000.0
2025-04-01,CPX-006,CC-202,Sales,Budget,1114285.71,0.0,7800000.0
2025-05-01,CPX-006,CC-202,Sales,Budget,1114285.71,0.0,7800000.0
2025-06-01,CPX-006,CC-202,Sales,Budget,1114285.71,0.0,7800000.0
2025-07-01,CPX-006,CC-202,Sales,Budget,1114285.71,0.0,7800000.0
2025-08-01,CPX-006,CC-202,Sales,Budget,1114285.71,0.0,7800000.0
2025-09-01,CPX-006,CC-202,Sales,Budget,1114285.71,130000.0,7670000.0
2025-10-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,7540000.0
2025-11-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,7410000.0
2025-12-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,7280000.0
2026-01-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,7150000.0
2026-02-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,7020000.0
2026-03-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6890000.0
2026-04-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6760000.0
2026-05-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6630000.0
2026-06-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6500000.0
2026-07-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6370000.0
2026-08-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6240000.0
2026-09-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,6110000.0
2026-10-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5980000.0
2026-11-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5850000.0
2026-12-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5720000.0
2027-01-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5590000.0
2027-02-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5460000.0
2027-03-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5330000.0
2027-04-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5200000.0
2027-05-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,5070000.0
2027-06-01,CPX-006,CC-202,Sales,Budget,0.0,130000.0,4940000.0
2023-01-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-02-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-03-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-04-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-05-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-06-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-07-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-08-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-09-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-10-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-11-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2023-12-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-01-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-02-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-03-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-04-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-05-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-06-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-07-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-08-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-09-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-10-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-11-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2024-12-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2025-01-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2025-02-01,CPX-006,CC-202,Sales,Forecast,0.0,0.0,8050000.0
2025-03-01,CPX-006,CC-202,Sales,Forecast,1150000.0,0.0,8050000.0
2025-04-01,CPX-006,CC-202,Sales,Forecast,1150000.0,0.0,8050000.0
2025-05-01,CPX-006,CC-202,Sales,Forecast,1150000.0,0.0,8050000.0
2025-06-01,CPX-006,CC-202,Sales,Forecast,1150000.0,0.0,8050000.0
2025-07-01,CPX-006,CC-202,Sales,Forecast,1150000.0,0.0,8050000.0
2025-08-01,CPX-006,CC-202,Sales,Forecast,1150000.0,0.0,8050000.0
2025-09-01,CPX-006,CC-202,Sales,Forecast,1150000.0,134166.67,7915833.33
2025-10-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,7781666.67
2025-11-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,7647500.0
2025-12-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,7513333.33
2026-01-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,7379166.67
2026-02-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,7245000.0
2026-03-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,7110833.33
2026-04-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6976666.67
2026-05-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6842500.0
2026-06-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6708333.33
2026-07-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6574166.67
2026-08-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6440000.0
2026-09-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6305833.33
2026-10-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6171666.67
2026-11-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,6037500.0
2026-12-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5903333.33
2027-01-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5769166.67
2027-02-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5635000.0
2027-03-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5500833.33
2027-04-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5366666.67
2027-05-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5232500.0
2027-06-01,CPX-006,CC-202,Sales,Forecast,0.0,134166.67,5098333.33
2023-01-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-02-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-03-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-04-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-05-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-06-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-07-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-08-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-09-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-10-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-11-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2023-12-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-01-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-02-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-03-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-04-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-05-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-06-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-07-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-08-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-09-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-10-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-11-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2024-12-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-01-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-02-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-03-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-04-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-05-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-06-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,0.0,10200000.0
2025-07-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2025-08-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2025-09-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2025-10-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2025-11-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2025-12-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2026-01-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2026-02-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,0.0,10200000.0
2026-03-01,CPX-007,CC-801,Finance & Corporate,Actual,1133333.33,170000.0,10030000.0
2026-04-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,170000.0,9860000.0
2026-05-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,170000.0,9690000.0
2026-06-01,CPX-007,CC-801,Finance & Corporate,Actual,0.0,170000.0,9520000.0
2023-01-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-02-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-03-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-04-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-05-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-06-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-07-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-08-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-09-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-10-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-11-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2023-12-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-01-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-02-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-03-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-04-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-05-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-06-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-07-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-08-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-09-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-10-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-11-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2024-12-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-01-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-02-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-03-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-04-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-05-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-06-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,0.0,10500000.0
2025-07-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2025-08-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2025-09-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2025-10-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2025-11-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2025-12-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2026-01-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2026-02-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,0.0,10500000.0
2026-03-01,CPX-007,CC-801,Finance & Corporate,Budget,1166666.67,175000.0,10325000.0
2026-04-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,10150000.0
2026-05-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,9975000.0
2026-06-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,9800000.0
2026-07-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,9625000.0
2026-08-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,9450000.0
2026-09-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,9275000.0
2026-10-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,9100000.0
2026-11-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,8925000.0
2026-12-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,8750000.0
2027-01-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,8575000.0
2027-02-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,8400000.0
2027-03-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,8225000.0
2027-04-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,8050000.0
2027-05-01,CPX-007,CC-801,Finance & Corporate,Budget,0.0,175000.0,7875000.0
